id	table	status	signature_key	learned_sequence	current_count	current_total	dominant_count	dominant_sequence	sample_image_id	sample_id	updated_at	note
439	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1+k:1|e:1+f:1|f:1	c:1+e:1+h:2#1 e:1+f:1#1 f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m148	2026-07-10 20:08:30
440	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|c:1|f:1+j:1	c:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#2 f:1+j:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#2 f:1+j:1#1	3	img3-m149	2026-07-10 20:09:36
442	molecule_order_patterns	ok	e:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	4	4	4	e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m147	2026-07-10 20:11:07
447	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1|e:1+e:1+g:1|e:1+f:1	c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m140	2026-07-10 20:14:46
450	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|d:1+f:1+i:1+k:1|e:1|e:1+e:1+g:1|e:1+f:1|e:1+h:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m142	2026-07-10 20:20:17
459	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|d:1+e:1+i:1|e:1|f:1+j:1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1#1 f:1+j:1#1 d:1+e:1+i:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1#1 f:1+j:1#1 d:1+e:1+i:1#1	3	img3-m138	2026-07-10 20:27:14
461	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+g:1|c:1|c:1|c:1+e:1+h:2|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 c:1#2 a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 c:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 c:1#2 a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 c:1#1	3	img3-m143	2026-07-10 20:30:44
472	molecule_order_patterns	ok	d:1+f:1+i:1|e:1+e:1+g:1|e:1+f:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m14	2026-07-11 00:01:26
475	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+e:1+g:1|e:1+f:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 e:1+h:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 e:1+h:1#1	3	img3-m50	2026-07-11 00:22:31
477	molecule_order_patterns	ok	c:1|d:1+e:1+i:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 d:1+e:1+i:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 d:1+e:1+i:1#1	3	img3-m67	2026-07-11 00:24:37
478	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|e:1+e:1+g:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	4	4	4	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+h:1#1	3	img3-m64	2026-07-11 00:25:31
479	molecule_order_patterns	ok	c:1|e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1|n:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 n:1#2 e:1+e:1+g:1#2 e:1+h:1#1	2	2	2	n:1#1 e:1+e:1+g:1#1 c:1#1 n:1#2 e:1+e:1+g:1#2 e:1+h:1#1	3	img3-m73	2026-07-11 00:33:04
481	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+e:1+g:1|e:1+h:1|n:1	a:1+a:1+b:1+c:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+h:1#1	3	img3-m76	2026-07-11 00:35:06
482	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1|e:1+e:1+g:1|n:1	c:1#2 a:1+a:1+b:1+c:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1	1	1	1	c:1#2 a:1+a:1+b:1+c:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1	3	img3-m87	2026-07-11 00:35:51
485	molecule_order_patterns	ok	c:1|c:1|e:1+e:1+g:1|e:1+e:1+g:1|f:1+j:1|n:1	e:1+e:1+g:1#2 c:1#1 f:1+j:1#1 n:1#1 e:1+e:1+g:1#1 c:1#2	1	1	1	e:1+e:1+g:1#2 c:1#1 f:1+j:1#1 n:1#1 e:1+e:1+g:1#1 c:1#2	94	img94-m3	2026-07-11 00:48:51
487	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1|e:1+e:1+g:1|f:1+j:1|n:1	c:1#1 a:1+a:1+b:1+c:1#1 c:1#2 f:1+j:1#1 n:1#1 e:1+e:1+g:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 c:1#2 f:1+j:1#1 n:1#1 e:1+e:1+g:1#1	4	img4-m65	2026-07-13 04:06:00
489	molecule_order_patterns	ok	d:1+e:1+i:1|e:1|e:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1#2 e:1#1 d:1+e:1+i:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 e:1#2 e:1#1 d:1+e:1+i:1#1	94	img94-m33	2026-07-13 00:42:24
491	molecule_order_patterns	ok	c:1+e:1+h:2|c:2+e:1+g:1|d:1+f:1+i:1+k:1|e:1+f:1	c:1+e:1+h:2#1 c:2+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	c:1+e:1+h:2#1 c:2+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m209	2026-07-12 10:43:19
492	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|e:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1#1 e:1+h:1#1	3	img3-m208	2026-07-12 11:16:19
494	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1|e:1+e:1+g:1|e:1+h:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	2	2	2	c:1#1 a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m190	2026-07-13 00:12:08
495	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|e:1|e:1|e:1+h:1	a:1+a:1+b:1+c:1#1 e:1#1 e:1#2 e:1+h:1#1	2	2	2	a:1+a:1+b:1+c:1#1 e:1#1 e:1#2 e:1+h:1#1	3	img3-m199	2026-07-12 11:18:21
496	molecule_order_patterns	ok	c:1+e:1+h:2|e:1+f:1|f:1+j:1	c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1	4	4	4	c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1	3	img3-m202	2026-07-12 11:19:02
497	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|d:1+f:1+i:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#1 d:1+f:1+i:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1#1 c:1#1 d:1+f:1+i:1#1	3	img3-m204	2026-07-12 11:19:43
498	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+e:1+h:2|c:1+e:1+h:2|e:1+e:1+g:1|e:1+h:1	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1+h:1#1 c:1+e:1+h:2#2	1	1	1	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1+h:1#1 c:1+e:1+h:2#2	3	img3-m188	2026-07-12 11:20:24
499	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|a:1+a:1+b:1+c:1|c:1|d:1+f:1+i:1+k:1|e:1+f:1	a:1+a:1+b:1+c:1#1 c:1#1 a:1+a:1+b:1+c:1#2 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	a:1+a:1+b:1+c:1#1 c:1#1 a:1+a:1+b:1+c:1#2 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m185	2026-07-12 11:21:06
501	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+h:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	2	2	2	c:1#1 a:1+a:1+b:1+c:1#1 e:1+h:1#1	3	img3-m190	2026-07-12 11:22:27
502	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1|e:1|e:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1#1 e:1#2 e:1#3	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 e:1#1 e:1#2 e:1#3	3	img3-m189	2026-07-12 11:23:08
503	molecule_order_patterns	ok	e:1|e:1|e:1+e:1+g:1|e:1+h:1|e:1+h:1	e:1+h:1#1 e:1+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#2	1	1	1	e:1+h:1#1 e:1+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#2	3	img3-m178	2026-07-13 00:12:08
504	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|d:1+f:1+i:1+k:1|e:1+f:1	a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m174	2026-07-12 11:24:33
506	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1|f:1+j:1	c:1#2 a:1+a:1+b:1+c:1#1 c:1#1 f:1+j:1#1	3	3	3	c:1#2 a:1+a:1+b:1+c:1#1 c:1#1 f:1+j:1#1	5	img5-m93	2026-07-13 11:05:11
509	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1|c:1+e:1+h:2|d:1+e:1+i:1|e:1|e:1|e:1+e:1+g:1|e:1+h:1|n:1	a:1+a:1+b:1+c:1+e:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1#1 e:1#2 d:1+e:1+i:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1#1 e:1#2 d:1+e:1+i:1#1 e:1+h:1#1	3	img3-m157	2026-07-12 11:38:33
513	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1	3	img3-m24	2026-07-12 22:31:43
514	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|d:1+f:1+i:1|e:1+f:1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	c:1#1 a:1+a:1+b:1+c:1#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m32	2026-07-12 22:31:43
515	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|a:1+a:1+c:1+m:1|c:1|c:1|c:1|c:1|d:1+e:1+i:1|d:1+f:1+i:1|e:1|e:1+h:1|f:1+j:1	c:1#4 a:1+a:1+b:1+c:1+e:1#1 e:1#1 c:1#1 d:1+f:1+i:1#1 d:1+e:1+i:1#1 c:1#3 f:1+j:1#1 c:1#2 a:1+a:1+c:1+m:1#1 e:1+h:1#1	1	1	1	c:1#4 a:1+a:1+b:1+c:1+e:1#1 e:1#1 c:1#1 d:1+f:1+i:1#1 d:1+e:1+i:1#1 c:1#3 f:1+j:1#1 c:1#2 a:1+a:1+c:1+m:1#1 e:1+h:1#1	3	img3-m35	2026-07-12 22:31:43
518	molecule_order_patterns	ok	c:1|c:1+e:1+g:1+h:1|e:1+e:1+g:1|f:1+j:1|n:1|n:1	n:1#2 c:1+e:1+g:1+h:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	1	1	1	n:1#2 c:1+e:1+g:1+h:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	3	img3-m48	2026-07-12 22:47:55
521	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1|c:1|c:1+e:1+h:2|d:1+e:1+i:1|e:1|e:1+f:1|f:1+j:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1 e:1#1 d:1+e:1+i:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 f:1+j:1#1 e:1#1 d:1+e:1+i:1#1	3	img3-m68	2026-07-12 22:47:55
523	molecule_order_patterns	ok	c:1|e:1+e:1+g:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+h:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+h:1#1	3	img3-m88	2026-07-12 22:47:55
525	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+g:1|e:1|e:1+e:1+g:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m103	2026-07-12 22:50:26
526	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+f:1+h:1+i:1|e:1+e:1+g:1	a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 c:1#1 c:1+f:1+h:1+i:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1+e:1+g:1#1 c:1#1 c:1+f:1+h:1+i:1#1	3	img3-m111	2026-07-12 22:56:51
527	molecule_order_patterns	ok	c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+e:1+g:1|e:1+f:1	e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	2	2	2	e:1+e:1+g:1#1 c:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m114	2026-07-12 23:00:03
528	molecule_order_patterns	ok	c:1|e:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1#1 c:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 e:1#1 c:1#1	3	img3-m125	2026-07-12 23:04:35
529	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1|c:1|e:1+e:1+g:1|f:1+j:1|n:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1+e:1#1 n:1#1 e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	3	img3-m118	2026-07-12 23:09:37
531	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+g:1|c:1+e:1+h:2|e:1+h:1|e:1+i:1	a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 e:1+h:1#1 c:1+e:1+h:2#1 e:1+i:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1+e:1+g:1#1 e:1+h:1#1 c:1+e:1+h:2#1 e:1+i:1#1	3	img3-m128	2026-07-12 23:09:37
532	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1|d:1+f:1+i:1+l:1|e:1+f:1|e:1+f:1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 e:1+f:1#2 d:1+f:1+i:1+l:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1 e:1+f:1#2 d:1+f:1+i:1+l:1#1	3	img3-m129	2026-07-12 23:09:37
533	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1|e:1|e:1+f:1|e:1+h:1|f:1+j:1	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1#1 e:1#1 e:1+f:1#1 f:1+j:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1+d:1+e:1+e:1+g:1+m:1#1 e:1#1 e:1+f:1#1 f:1+j:1#1 e:1+h:1#1	3	img3-m126	2026-07-12 23:09:37
534	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|d:1+f:1+i:1+k:1|e:1+e:1+g:1|e:1+f:1|n:1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m138	2026-07-12 23:34:21
535	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|c:1+e:1+h:2|e:1|e:1+e:1+g:1|e:1+h:1|n:1	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1#1 c:1#1 c:1+e:1+h:2#1 n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m127	2026-07-12 23:16:20
536	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|c:1|e:1+e:1+g:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 a:1+a:1+b:1+c:1#1	3	img3-m143	2026-07-12 23:32:49
539	molecule_order_patterns	ok	d:1+f:1+i:1+k:1|e:1+e:1+g:1|e:1+f:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m151	2026-07-12 23:38:04
541	molecule_order_patterns	ok	e:1|e:1+e:1+g:1|e:1+h:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	4	4	4	n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+h:1#1	3	img3-m167	2026-07-12 23:38:04
543	molecule_order_patterns	ok	d:1+f:1+i:1|e:1|e:1+e:1+g:1|e:1+f:1|n:1	n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 e:1#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m165	2026-07-12 23:41:10
544	molecule_order_patterns	ok	a:1+a:1+c:1+e:1+e:1+g:1+m:1|e:1+f:1|f:1+j:1	a:1+a:1+c:1+e:1+e:1+g:1+m:1#1 e:1+f:1#1 f:1+j:1#1	1	1	1	a:1+a:1+c:1+e:1+e:1+g:1+m:1#1 e:1+f:1#1 f:1+j:1#1	3	img3-m157	2026-07-12 23:41:10
545	molecule_order_patterns	ok	c:1+e:1+h:2|d:1+f:1+i:1+l:1|e:1+f:1|e:1+h:1	e:1+h:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	2	2	2	e:1+h:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+l:1#1	3	img3-m159	2026-07-12 23:52:57
546	molecule_order_patterns	ok	c:1|d:1+f:1+i:1+k:1|e:1+e:1+g:1|e:1+f:1|n:1	n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	1	1	1	n:1#1 e:1+e:1+g:1#1 c:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	img3-m173	2026-07-13 00:06:35
547	molecule_order_patterns	ok	a:1+a:1+b:1+b:1+c:1+d:1+e:1|d:1+f:1+i:1|e:1+f:1	a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	a:1+a:1+b:1+b:1+c:1+d:1+e:1#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m167	2026-07-13 00:08:28
548	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|c:1|f:1+j:1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	2	2	2	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1	3	img3-m168	2026-07-13 00:08:28
549	molecule_order_patterns	ok	c:1+e:1+h:2|e:1+f:1|f:1+i:1+k:1	c:1+e:1+h:2#1 e:1+f:1#1 f:1+i:1+k:1#1	1	1	1	c:1+e:1+h:2#1 e:1+f:1#1 f:1+i:1+k:1#1	3	img3-m175	2026-07-13 00:08:28
550	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1|c:1|c:1+e:1+h:2|d:1+f:1+i:1|e:1+f:1|f:1+j:1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	1	1	1	a:1+a:1+b:1+c:1+e:1+e:1+e:1+g:1#1 c:1#1 f:1+j:1#1 c:1+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1#1	3	img3-m170	2026-07-13 00:08:28
556	molecule_order_patterns	ok	a:1+c:1|c:1|e:1+e:1+g:1	e:1+e:1+g:1#1 c:1#1 a:1+c:1#1	1	1	1	e:1+e:1+g:1#1 c:1#1 a:1+c:1#1	3	img3-m195	2026-07-13 00:12:08
557	molecule_order_patterns	ok	c:1+e:1+h:2|e:1+e:1+g:1|e:1+h:1|n:1	c:1+e:1+h:2#1 n:1#1 e:1+e:1+g:1#1 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 n:1#1 e:1+e:1+g:1#1 e:1+h:1#1	94	img94-m80	2026-07-13 00:18:16
559	molecule_order_patterns	ok	a:1+a:1+b:1+c:1+e:1|c:1+e:1+h:2|e:1|e:1+e:1+g:1|e:1+h:1|f:1+j:1	e:1+e:1+g:1#1 c:1+e:1+h:2#1 f:1+j:1#1 e:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 c:1+e:1+h:2#1 f:1+j:1#1 e:1#1 a:1+a:1+b:1+c:1+e:1#1 e:1+h:1#1	94	img94-m78	2026-07-13 00:20:28
560	molecule_order_patterns	ok	d:1+f:1+i:1+k:1|e:1+e:1+g:1|e:1+f:1	e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	3	3	3	e:1+e:1+g:1#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	94	img94-m76	2026-07-13 00:20:28
561	molecule_order_patterns	ok	a:1+a:1+c:1+m:1|c:1|c:2+e:1+h:2|e:1+f:1|f:1+j:1	c:1#1 a:1+a:1+c:1+m:1#1 e:1+f:1#1 f:1+j:1#1 c:2+e:1+h:2#1	1	1	1	c:1#1 a:1+a:1+c:1+m:1#1 e:1+f:1#1 f:1+j:1#1 c:2+e:1+h:2#1	94	img94-m76	2026-07-13 00:22:53
563	molecule_order_patterns	ok	c:1+e:1+h:2|e:1|e:1|e:1+e:1+g:1|e:1+h:1	c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#1	1	1	1	c:1+e:1+h:2#1 e:1+e:1+g:1#1 e:1#2 e:1#1 e:1+h:1#1	94	img94-m73	2026-07-13 00:25:42
564	molecule_order_patterns	ok	a:1+a:1+b:1+c:2|e:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 e:1#1 a:1+a:1+b:1+c:2#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 e:1#1 a:1+a:1+b:1+c:2#1 e:1+h:1#1	94	img94-m70	2026-07-13 00:25:42
565	molecule_order_patterns	ok	e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#1 e:1+h:1#1	10	10	10	e:1+e:1+g:1#1 e:1+h:1#1	4	img4-m55	2026-07-13 04:10:36
567	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|d:1+e:1+i:1|e:1|e:1|e:1+h:1	a:1+a:1+b:1+c:1#1 e:1#2 e:1#1 d:1+e:1+i:1#1 e:1+h:1#1	1	1	1	a:1+a:1+b:1+c:1#1 e:1#2 e:1#1 d:1+e:1+i:1#1 e:1+h:1#1	94	img94-m69	2026-07-13 00:25:42
569	molecule_order_patterns	ok	a:1+a:1+b:1+c:1|e:1+e:1+g:1|e:1+h:1|e:1+h:1	e:1+e:1+g:1#1 e:1+h:1#2 a:1+a:1+b:1+c:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#1 e:1+h:1#2 a:1+a:1+b:1+c:1#1 e:1+h:1#1	94	img94-m62	2026-07-13 00:29:26
570	molecule_order_patterns	ok	c:1|e:1+e:1+g:1|e:1+e:1+g:1|e:1+h:1	e:1+e:1+g:1#2 c:1#1 e:1+e:1+g:1#1 e:1+h:1#1	1	1	1	e:1+e:1+g:1#2 c:1#1 e:1+e:1+g:1#1 e:1+h:1#1	94	img94-m68	2026-07-13 00:29:26
571	molecule_order_patterns	ok	c:2+e:1+h:2|d:1+f:1+i:1+k:1|e:1+f:1	c:2+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	2	2	2	c:2+e:1+h:2#1 e:1+f:1#1 d:1+f:1+i:1+k:1#1	94	img94-m63	2026-07-13 00:29:26
