atom_id	image_name	token	predicted_centroid	centroid_correct	predicted_knn	knn_correct	nearest_distance	snapshot_path
4137	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4137.svg
4174	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\4174.svg
4203	page-003.jpg	a:1	a:1	yes	a:1	yes	15.0512	atoms\a_1\page-003.jpg\4203.svg
4173	page-003.jpg	c:1	c:1	yes	c:1	yes	18.4659	atoms\c_1\page-003.jpg\4173.svg
4136	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4136.svg
4180	page-003.jpg	g:1	g:1	yes	g:1	yes	9.0163	atoms\g_1\page-003.jpg\4180.svg
4135	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4135.svg
4172	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\4172.svg
4205	page-003.jpg	a:1	a:1	yes	a:1	yes	8.5409	atoms\a_1\page-003.jpg\4205.svg
4211	page-003.jpg	m:1	m:1	yes	m:1	yes	16.6171	atoms\m_1\page-003.jpg\4211.svg
4171	page-003.jpg	c:1	c:1	yes	c:1	yes	24.0275	atoms\c_1\page-003.jpg\4171.svg
4204	page-003.jpg	a:1	a:1	yes	a:1	yes	11.2028	atoms\a_1\page-003.jpg\4204.svg
4134	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4134.svg
4192	page-003.jpg	h:1	h:1	yes	h:1	yes	5.6755	atoms\h_1\page-003.jpg\4192.svg
4132	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4132.svg
4181	page-003.jpg	g:1	g:1	yes	g:1	yes	8.3495	atoms\g_1\page-003.jpg\4181.svg
4131	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4131.svg
4170	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\4170.svg
4206	page-003.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-003.jpg\4206.svg
4133	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4133.svg
4217	page-003.jpg	b:1	g:1	no	b:1	yes	8.4830	atoms\b_1\page-003.jpg\4217.svg
4169	page-003.jpg	c:1	c:1	yes	c:1	yes	24.9758	atoms\c_1\page-003.jpg\4169.svg
4216	page-003.jpg	a:1	a:1	yes	a:1	yes	9.0913	atoms\a_1\page-003.jpg\4216.svg
4130	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4130.svg
4129	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4129.svg
4191	page-003.jpg	h:1	h:1	yes	h:1	yes	5.6755	atoms\h_1\page-003.jpg\4191.svg
4088	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4088.svg
4098	page-003.jpg	c:1	n:1	no	n:1	no	24.4957	atoms\c_1\page-003.jpg\4098.svg
4107	page-003.jpg	h:2	h:2	yes	h:2	yes	13.3785	atoms\h_2\page-003.jpg\4107.svg
4099	page-003.jpg	c:2	c:2	yes	c:2	yes	27.0432	atoms\c_2\page-003.jpg\4099.svg
4092	page-003.jpg	g:1	g:1	yes	g:1	yes	10.5524	atoms\g_1\page-003.jpg\4092.svg
4089	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4089.svg
4090	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\4090.svg
4101	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\4101.svg
4108	page-003.jpg	k:1	k:1	yes	k:1	yes	18.5409	atoms\k_1\page-003.jpg\4108.svg
4102	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\4102.svg
4104	page-003.jpg	i:1	i:1	yes	i:1	yes	13.0740	atoms\i_1\page-003.jpg\4104.svg
4106	page-003.jpg	d:1	g:1	no	g:1	no	11.5965	atoms\d_1\page-003.jpg\4106.svg
1089	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1089.svg
1097	page-003.jpg	a:1	a:1	yes	a:1	yes	10.4658	atoms\a_1\page-003.jpg\1097.svg
1098	page-003.jpg	e:1	n:1	no	e:1	yes	21.6276	atoms\e_1\page-003.jpg\1098.svg
1099	page-003.jpg	b:1	b:1	yes	b:1	yes	12.7288	atoms\b_1\page-003.jpg\1099.svg
1100	page-003.jpg	c:1	c:1	yes	c:1	yes	29.3912	atoms\c_1\page-003.jpg\1100.svg
1103	page-003.jpg	a:1	a:1	yes	a:1	yes	8.1101	atoms\a_1\page-003.jpg\1103.svg
1096	page-003.jpg	g:1	g:1	yes	g:1	yes	7.9762	atoms\g_1\page-003.jpg\1096.svg
1090	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1090.svg
1107	page-003.jpg	e:1	e:1	yes	e:1	yes	23.3758	atoms\e_1\page-003.jpg\1107.svg
1108	page-003.jpg	i:1	i:1	yes	i:1	yes	16.8387	atoms\i_1\page-003.jpg\1108.svg
1109	page-003.jpg	d:1	d:1	yes	d:1	yes	10.6207	atoms\d_1\page-003.jpg\1109.svg
1092	page-003.jpg	e:1	e:1	yes	e:1	yes	22.3428	atoms\e_1\page-003.jpg\1092.svg
1091	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1091.svg
1110	page-003.jpg	i:1	i:1	yes	i:1	yes	12.8921	atoms\i_1\page-003.jpg\1110.svg
1111	page-003.jpg	d:1	d:1	yes	d:1	yes	11.5526	atoms\d_1\page-003.jpg\1111.svg
1411	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1411.svg
1414	page-003.jpg	a:1	a:1	yes	a:1	yes	8.9617	atoms\a_1\page-003.jpg\1414.svg
1423	page-003.jpg	e:1	m:1	no	e:1	yes	23.9384	atoms\e_1\page-003.jpg\1423.svg
1415	page-003.jpg	b:1	g:1	no	b:1	yes	8.2378	atoms\b_1\page-003.jpg\1415.svg
1417	page-003.jpg	c:1	c:1	yes	c:1	yes	25.7449	atoms\c_1\page-003.jpg\1417.svg
1485	page-003.jpg	a:1	a:1	yes	a:1	yes	7.0892	atoms\a_1\page-003.jpg\1485.svg
1413	page-003.jpg	g:1	g:1	yes	g:1	yes	16.3521	atoms\g_1\page-003.jpg\1413.svg
1412	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1412.svg
1433	page-003.jpg	c:1	c:1	yes	c:1	yes	24.1505	atoms\c_1\page-003.jpg\1433.svg
1434	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1434.svg
1436	page-003.jpg	i:1	i:1	yes	i:1	yes	13.0711	atoms\i_1\page-003.jpg\1436.svg
1437	page-003.jpg	d:1	d:1	yes	d:1	yes	16.7428	atoms\d_1\page-003.jpg\1437.svg
1472	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1472.svg
1475	page-003.jpg	i:1	i:1	yes	i:1	yes	14.1282	atoms\i_1\page-003.jpg\1475.svg
1479	page-003.jpg	d:1	a:1	no	d:1	yes	22.6694	atoms\d_1\page-003.jpg\1479.svg
1473	page-003.jpg	e:1	e:1	yes	e:1	yes	16.4287	atoms\e_1\page-003.jpg\1473.svg
1484	page-003.jpg	h:1	h:1	yes	h:1	yes	5.6755	atoms\h_1\page-003.jpg\1484.svg
1439	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1439.svg
1440	page-003.jpg	c:2	c:1	no	c:1	no	18.6287	atoms\c_2\page-003.jpg\1440.svg
1441	page-003.jpg	h:2	h:2	yes	h:2	yes	13.5170	atoms\h_2\page-003.jpg\1441.svg
1457	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1457.svg
1458	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1458.svg
1459	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1459.svg
1460	page-003.jpg	i:1	i:1	yes	i:1	yes	20.3254	atoms\i_1\page-003.jpg\1460.svg
1461	page-003.jpg	d:1	d:1	yes	d:1	yes	13.1294	atoms\d_1\page-003.jpg\1461.svg
1462	page-003.jpg	e:1	e:1	yes	e:1	yes	20.7438	atoms\e_1\page-003.jpg\1462.svg
1463	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1463.svg
1464	page-003.jpg	k:1	k:1	yes	k:1	yes	15.3431	atoms\k_1\page-003.jpg\1464.svg
1465	page-003.jpg	f:1	f:1	yes	f:1	yes	16.4473	atoms\f_1\page-003.jpg\1465.svg
1467	page-003.jpg	i:1	i:1	yes	i:1	yes	14.4416	atoms\i_1\page-003.jpg\1467.svg
1471	page-003.jpg	d:1	d:1	yes	d:1	yes	14.5622	atoms\d_1\page-003.jpg\1471.svg
1334	page-003.jpg	e:1	e:1	yes	e:1	yes	25.9913	atoms\e_1\page-003.jpg\1334.svg
1335	page-003.jpg	i:1	i:1	yes	i:1	yes	15.7522	atoms\i_1\page-003.jpg\1335.svg
1336	page-003.jpg	d:1	d:1	yes	d:1	yes	14.9925	atoms\d_1\page-003.jpg\1336.svg
1337	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1337.svg
1338	page-003.jpg	h:1	h:1	yes	h:1	yes	14.0307	atoms\h_1\page-003.jpg\1338.svg
3709	page-003.jpg	n:1	n:1	yes	n:1	yes	20.0100	atoms\n_1\page-003.jpg\3709.svg
1380	page-003.jpg	e:1	e:1	yes	e:1	yes	21.0303	atoms\e_1\page-003.jpg\1380.svg
1382	page-003.jpg	g:1	g:1	yes	g:1	yes	7.7085	atoms\g_1\page-003.jpg\1382.svg
1381	page-003.jpg	e:1	e:1	yes	e:1	yes	20.9160	atoms\e_1\page-003.jpg\1381.svg
1384	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1384.svg
1387	page-003.jpg	e:1	e:1	yes	e:1	yes	15.5334	atoms\e_1\page-003.jpg\1387.svg
1388	page-003.jpg	c:1	n:1	no	c:1	yes	25.3843	atoms\c_1\page-003.jpg\1388.svg
1390	page-003.jpg	h:2	h:2	yes	h:2	yes	13.5170	atoms\h_2\page-003.jpg\1390.svg
1361	page-003.jpg	c:1	n:1	no	d:1	no	24.5868	atoms\c_1\page-003.jpg\1361.svg
1362	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1362.svg
1363	page-003.jpg	i:1	b:1	no	i:1	yes	18.9677	atoms\i_1\page-003.jpg\1363.svg
1365	page-003.jpg	d:1	d:1	yes	d:1	yes	11.4479	atoms\d_1\page-003.jpg\1365.svg
1366	page-003.jpg	e:1	d:1	no	e:1	yes	22.3451	atoms\e_1\page-003.jpg\1366.svg
1368	page-003.jpg	h:1	h:1	yes	h:1	yes	20.5235	atoms\h_1\page-003.jpg\1368.svg
1369	page-003.jpg	a:1	a:1	yes	a:1	yes	11.8971	atoms\a_1\page-003.jpg\1369.svg
1371	page-003.jpg	b:1	b:1	yes	b:1	yes	20.1869	atoms\b_1\page-003.jpg\1371.svg
1372	page-003.jpg	c:1	c:1	yes	c:1	yes	27.4166	atoms\c_1\page-003.jpg\1372.svg
1373	page-003.jpg	a:1	a:1	yes	a:1	yes	8.1438	atoms\a_1\page-003.jpg\1373.svg
1374	page-003.jpg	e:1	d:1	no	e:1	yes	21.7245	atoms\e_1\page-003.jpg\1374.svg
1375	page-003.jpg	f:1	h:2	no	f:1	yes	14.6256	atoms\f_1\page-003.jpg\1375.svg
1376	page-003.jpg	k:1	k:1	yes	k:1	yes	13.1443	atoms\k_1\page-003.jpg\1376.svg
1377	page-003.jpg	f:1	a:1	no	h:2	no	15.5458	atoms\f_1\page-003.jpg\1377.svg
1378	page-003.jpg	i:1	i:1	yes	i:1	yes	15.2835	atoms\i_1\page-003.jpg\1378.svg
1379	page-003.jpg	d:1	g:1	no	d:1	yes	10.3214	atoms\d_1\page-003.jpg\1379.svg
3665	page-003.jpg	n:1	n:1	yes	n:1	yes	17.1747	atoms\n_1\page-003.jpg\3665.svg
1348	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1348.svg
1350	page-003.jpg	g:1	g:1	yes	g:1	yes	9.0355	atoms\g_1\page-003.jpg\1350.svg
1349	page-003.jpg	e:1	e:1	yes	e:1	yes	19.3836	atoms\e_1\page-003.jpg\1349.svg
1352	page-003.jpg	e:1	e:1	yes	e:1	yes	20.6641	atoms\e_1\page-003.jpg\1352.svg
1353	page-003.jpg	a:1	a:1	yes	a:1	yes	11.7138	atoms\a_1\page-003.jpg\1353.svg
1354	page-003.jpg	b:1	b:1	yes	b:1	yes	17.1496	atoms\b_1\page-003.jpg\1354.svg
1355	page-003.jpg	c:1	c:1	yes	c:1	yes	25.8617	atoms\c_1\page-003.jpg\1355.svg
1356	page-003.jpg	a:1	a:1	yes	a:1	yes	6.9593	atoms\a_1\page-003.jpg\1356.svg
1358	page-003.jpg	e:1	e:1	yes	e:1	yes	21.9249	atoms\e_1\page-003.jpg\1358.svg
1359	page-003.jpg	h:1	h:1	yes	h:1	yes	14.1755	atoms\h_1\page-003.jpg\1359.svg
1339	page-003.jpg	e:1	e:1	yes	e:1	yes	20.2216	atoms\e_1\page-003.jpg\1339.svg
1340	page-003.jpg	f:1	f:1	yes	f:1	yes	14.7264	atoms\f_1\page-003.jpg\1340.svg
1347	page-003.jpg	k:1	k:1	yes	k:1	yes	12.3005	atoms\k_1\page-003.jpg\1347.svg
1344	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1344.svg
1345	page-003.jpg	i:1	i:1	yes	i:1	yes	19.3429	atoms\i_1\page-003.jpg\1345.svg
1346	page-003.jpg	d:1	d:1	yes	d:1	yes	12.9795	atoms\d_1\page-003.jpg\1346.svg
1543	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1543.svg
1549	page-003.jpg	a:1	a:1	yes	a:1	yes	9.3157	atoms\a_1\page-003.jpg\1549.svg
1553	page-003.jpg	e:1	d:1	no	e:1	yes	22.0199	atoms\e_1\page-003.jpg\1553.svg
1551	page-003.jpg	b:1	b:1	yes	b:1	yes	11.3021	atoms\b_1\page-003.jpg\1551.svg
1559	page-003.jpg	c:1	c:1	yes	c:1	yes	26.3552	atoms\c_1\page-003.jpg\1559.svg
1560	page-003.jpg	a:1	a:1	yes	a:1	yes	9.1533	atoms\a_1\page-003.jpg\1560.svg
1547	page-003.jpg	g:1	g:1	yes	g:1	yes	8.6917	atoms\g_1\page-003.jpg\1547.svg
1544	page-003.jpg	e:1	d:1	no	e:1	yes	22.4542	atoms\e_1\page-003.jpg\1544.svg
1545	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1545.svg
1546	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1546.svg
1561	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1561.svg
1562	page-003.jpg	i:1	i:1	yes	i:1	yes	14.9447	atoms\i_1\page-003.jpg\1562.svg
1563	page-003.jpg	d:1	d:1	yes	d:1	yes	11.0810	atoms\d_1\page-003.jpg\1563.svg
3661	page-003.jpg	n:1	j:1	no	j:1	no	24.9204	atoms\n_1\page-003.jpg\3661.svg
1075	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1075.svg
1077	page-003.jpg	g:1	g:1	yes	g:1	yes	9.0713	atoms\g_1\page-003.jpg\1077.svg
1076	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1076.svg
1081	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1081.svg
1082	page-003.jpg	i:1	i:1	yes	i:1	yes	15.2813	atoms\i_1\page-003.jpg\1082.svg
1083	page-003.jpg	d:1	d:1	yes	d:1	yes	17.9481	atoms\d_1\page-003.jpg\1083.svg
1080	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1080.svg
1086	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1086.svg
1087	page-003.jpg	h:1	h:1	yes	h:1	yes	5.6755	atoms\h_1\page-003.jpg\1087.svg
1564	page-003.jpg	e:1	e:1	yes	e:1	yes	21.6357	atoms\e_1\page-003.jpg\1564.svg
1565	page-003.jpg	c:1	n:1	no	c:1	yes	24.6120	atoms\c_1\page-003.jpg\1565.svg
1567	page-003.jpg	h:2	h:2	yes	h:2	yes	10.6814	atoms\h_2\page-003.jpg\1567.svg
1568	page-003.jpg	e:1	e:1	yes	e:1	yes	20.3459	atoms\e_1\page-003.jpg\1568.svg
1569	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1569.svg
1570	page-003.jpg	k:1	k:1	yes	k:1	yes	13.0385	atoms\k_1\page-003.jpg\1570.svg
1571	page-003.jpg	f:1	f:1	yes	f:1	yes	14.8534	atoms\f_1\page-003.jpg\1571.svg
1572	page-003.jpg	i:1	i:1	yes	i:1	yes	16.3182	atoms\i_1\page-003.jpg\1572.svg
1573	page-003.jpg	d:1	g:1	no	g:1	no	8.4872	atoms\d_1\page-003.jpg\1573.svg
1588	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1588.svg
1590	page-003.jpg	f:1	f:1	yes	f:1	yes	19.2777	atoms\f_1\page-003.jpg\1590.svg
1591	page-003.jpg	i:1	i:1	yes	i:1	yes	21.8064	atoms\i_1\page-003.jpg\1591.svg
1594	page-003.jpg	d:1	a:1	no	a:1	no	22.6116	atoms\d_1\page-003.jpg\1594.svg
1589	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1589.svg
1595	page-003.jpg	a:1	a:1	yes	a:1	yes	8.0654	atoms\a_1\page-003.jpg\1595.svg
1596	page-003.jpg	b:1	b:1	yes	b:1	yes	13.9801	atoms\b_1\page-003.jpg\1596.svg
1598	page-003.jpg	c:1	c:1	yes	c:1	yes	26.4216	atoms\c_1\page-003.jpg\1598.svg
1599	page-003.jpg	a:1	a:1	yes	a:1	yes	12.9878	atoms\a_1\page-003.jpg\1599.svg
1610	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1610.svg
1611	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1611.svg
1612	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1612.svg
1613	page-003.jpg	i:1	i:1	yes	i:1	yes	16.1769	atoms\i_1\page-003.jpg\1613.svg
1615	page-003.jpg	d:1	d:1	yes	d:1	yes	11.3136	atoms\d_1\page-003.jpg\1615.svg
1486	page-003.jpg	e:1	e:1	yes	e:1	yes	28.7181	atoms\e_1\page-003.jpg\1486.svg
1487	page-003.jpg	c:1	c:1	yes	c:1	yes	26.6784	atoms\c_1\page-003.jpg\1487.svg
1488	page-003.jpg	h:2	h:2	yes	h:2	yes	13.2919	atoms\h_2\page-003.jpg\1488.svg
1489	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1489.svg
1490	page-003.jpg	k:1	k:1	yes	k:1	yes	12.9002	atoms\k_1\page-003.jpg\1490.svg
1491	page-003.jpg	f:1	f:1	yes	f:1	yes	14.2230	atoms\f_1\page-003.jpg\1491.svg
1492	page-003.jpg	i:1	i:1	yes	i:1	yes	14.2360	atoms\i_1\page-003.jpg\1492.svg
1493	page-003.jpg	d:1	d:1	yes	d:1	yes	12.1207	atoms\d_1\page-003.jpg\1493.svg
1574	page-003.jpg	c:1	c:1	yes	c:1	yes	21.0703	atoms\c_1\page-003.jpg\1574.svg
1575	page-003.jpg	a:1	a:1	yes	a:1	yes	10.6665	atoms\a_1\page-003.jpg\1575.svg
1578	page-003.jpg	b:1	b:1	yes	b:1	yes	11.1734	atoms\b_1\page-003.jpg\1578.svg
1579	page-003.jpg	c:1	m:1	no	d:1	no	25.3509	atoms\c_1\page-003.jpg\1579.svg
1580	page-003.jpg	a:1	a:1	yes	a:1	yes	7.1986	atoms\a_1\page-003.jpg\1580.svg
1582	page-003.jpg	e:1	e:1	yes	e:1	yes	21.6176	atoms\e_1\page-003.jpg\1582.svg
1583	page-003.jpg	f:1	f:1	yes	f:1	yes	14.7619	atoms\f_1\page-003.jpg\1583.svg
1584	page-003.jpg	k:1	k:1	yes	k:1	yes	12.9002	atoms\k_1\page-003.jpg\1584.svg
1585	page-003.jpg	f:1	f:1	yes	f:1	yes	15.1247	atoms\f_1\page-003.jpg\1585.svg
1586	page-003.jpg	i:1	i:1	yes	i:1	yes	13.9462	atoms\i_1\page-003.jpg\1586.svg
1587	page-003.jpg	d:1	g:1	no	g:1	no	9.8660	atoms\d_1\page-003.jpg\1587.svg
1512	page-003.jpg	c:1	n:1	no	c:1	yes	22.3933	atoms\c_1\page-003.jpg\1512.svg
1514	page-003.jpg	a:1	a:1	yes	a:1	yes	9.8668	atoms\a_1\page-003.jpg\1514.svg
1515	page-003.jpg	e:1	m:1	no	d:1	no	24.0879	atoms\e_1\page-003.jpg\1515.svg
1516	page-003.jpg	b:1	g:1	no	b:1	yes	8.5220	atoms\b_1\page-003.jpg\1516.svg
1517	page-003.jpg	c:1	m:1	no	c:1	yes	26.4938	atoms\c_1\page-003.jpg\1517.svg
1518	page-003.jpg	a:1	a:1	yes	a:1	yes	6.9702	atoms\a_1\page-003.jpg\1518.svg
1519	page-003.jpg	e:1	e:1	yes	e:1	yes	19.0253	atoms\e_1\page-003.jpg\1519.svg
1520	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1520.svg
1521	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1521.svg
1522	page-003.jpg	i:1	i:1	yes	i:1	yes	16.0809	atoms\i_1\page-003.jpg\1522.svg
1524	page-003.jpg	d:1	d:1	yes	e:1	no	24.6795	atoms\d_1\page-003.jpg\1524.svg
1526	page-003.jpg	e:1	e:1	yes	e:1	yes	30.6302	atoms\e_1\page-003.jpg\1526.svg
1527	page-003.jpg	i:1	i:1	yes	i:1	yes	15.0816	atoms\i_1\page-003.jpg\1527.svg
1528	page-003.jpg	d:1	d:1	yes	d:1	yes	17.3895	atoms\d_1\page-003.jpg\1528.svg
1529	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1529.svg
1530	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1530.svg
1531	page-003.jpg	j:1	j:1	yes	j:1	yes	15.2780	atoms\j_1\page-003.jpg\1531.svg
1532	page-003.jpg	c:1	c:1	yes	c:1	yes	11.1816	atoms\c_1\page-003.jpg\1532.svg
1533	page-003.jpg	a:1	a:1	yes	a:1	yes	12.6707	atoms\a_1\page-003.jpg\1533.svg
4648	page-003.jpg	m:1	m:1	yes	m:1	yes	15.0681	atoms\m_1\page-003.jpg\4648.svg
1535	page-003.jpg	c:1	c:1	yes	c:1	yes	25.6055	atoms\c_1\page-003.jpg\1535.svg
1537	page-003.jpg	a:1	a:1	yes	a:1	yes	12.6541	atoms\a_1\page-003.jpg\1537.svg
1538	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1538.svg
1539	page-003.jpg	h:1	h:1	yes	h:1	yes	5.6755	atoms\h_1\page-003.jpg\1539.svg
1494	page-003.jpg	c:1	c:1	yes	c:1	yes	22.0618	atoms\c_1\page-003.jpg\1494.svg
1496	page-003.jpg	a:1	a:1	yes	a:1	yes	9.9990	atoms\a_1\page-003.jpg\1496.svg
1499	page-003.jpg	e:1	e:1	yes	e:1	yes	21.8204	atoms\e_1\page-003.jpg\1499.svg
1500	page-003.jpg	b:1	b:1	yes	b:1	yes	11.6344	atoms\b_1\page-003.jpg\1500.svg
1501	page-003.jpg	c:1	m:1	no	c:1	yes	25.3107	atoms\c_1\page-003.jpg\1501.svg
1502	page-003.jpg	a:1	a:1	yes	a:1	yes	6.9246	atoms\a_1\page-003.jpg\1502.svg
1505	page-003.jpg	e:1	e:1	yes	e:1	yes	30.3078	atoms\e_1\page-003.jpg\1505.svg
1504	page-003.jpg	e:1	e:1	yes	e:1	yes	24.6298	atoms\e_1\page-003.jpg\1504.svg
1506	page-003.jpg	e:1	e:1	yes	e:1	yes	22.1137	atoms\e_1\page-003.jpg\1506.svg
1509	page-003.jpg	h:1	b:1	no	i:1	no	20.0242	atoms\h_1\page-003.jpg\1509.svg
1679	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1679.svg
1707	page-003.jpg	a:1	a:1	yes	a:1	yes	9.3331	atoms\a_1\page-003.jpg\1707.svg
1712	page-003.jpg	b:1	b:1	yes	b:1	yes	13.0126	atoms\b_1\page-003.jpg\1712.svg
1709	page-003.jpg	c:1	n:1	no	c:1	yes	25.3420	atoms\c_1\page-003.jpg\1709.svg
1710	page-003.jpg	a:1	a:1	yes	a:1	yes	8.9973	atoms\a_1\page-003.jpg\1710.svg
1708	page-003.jpg	b:1	b:1	yes	b:1	yes	13.3476	atoms\b_1\page-003.jpg\1708.svg
1713	page-003.jpg	d:1	d:1	yes	d:1	yes	10.9078	atoms\d_1\page-003.jpg\1713.svg
1705	page-003.jpg	g:1	g:1	yes	g:1	yes	7.6577	atoms\g_1\page-003.jpg\1705.svg
1706	page-003.jpg	e:1	e:1	yes	e:1	yes	19.7079	atoms\e_1\page-003.jpg\1706.svg
1718	page-003.jpg	e:1	e:1	yes	e:1	yes	19.6917	atoms\e_1\page-003.jpg\1718.svg
1717	page-003.jpg	f:1	f:1	yes	f:1	yes	1.2154	atoms\f_1\page-003.jpg\1717.svg
1719	page-003.jpg	k:1	k:1	yes	k:1	yes	12.9002	atoms\k_1\page-003.jpg\1719.svg
1720	page-003.jpg	f:1	f:1	yes	f:1	yes	33.9978	atoms\f_1\page-003.jpg\1720.svg
1721	page-003.jpg	i:1	i:1	yes	i:1	yes	14.8106	atoms\i_1\page-003.jpg\1721.svg
1722	page-003.jpg	d:1	g:1	no	g:1	no	10.4125	atoms\d_1\page-003.jpg\1722.svg
1648	page-003.jpg	e:1	e:1	yes	e:1	yes	1.9159	atoms\e_1\page-003.jpg\1648.svg
1668	page-003.jpg	a:1	a:1	yes	a:1	yes	9.7670	atoms\a_1\page-003.jpg\1668.svg
3033	page-003.jpg	m:1	m:1	yes	m:1	yes	20.7638	atoms\m_1\page-003.jpg\3033.svg
1670	page-003.jpg	c:1	c:1	yes	c:1	yes	23.6152	atoms\c_1\page-003.jpg\1670.svg
1671	page-003.jpg	a:1	a:1	yes	a:1	yes	12.6533	atoms\a_1\page-003.jpg\1671.svg
